COUNTRY,Country,SECTPERF,Sector,SECTFUND,Source of funds,MEASURE,Measure,YEAR,year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NLD,Netherlands,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,0,,
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,449.781,B,Break
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,435.214,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,422.234,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,442.518,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,439.813,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,489.22,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,552.3,,
NLD,Netherlands,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,543.571,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,60.138,B,Break
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,55.638,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,59.261,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,59.086,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,70.319,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,101.706,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,119.451,,
NLD,Netherlands,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,133.6,,
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,2.506,B; D,Break; Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,3.709,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,4.938,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,5.029,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,3.836,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,3.862,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,14.129,D,Difference in methodology
NLD,Netherlands,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,15.718,D,Difference in methodology
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,387.138,B,Break
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,375.866,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,358.034,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,378.403,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,365.659,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,383.652,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,418.72,,
NLD,Netherlands,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,394.252,,
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NLD,Netherlands,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,,D,Difference in methodology
NZL,New Zealand,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,2685,,
NZL,New Zealand,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,3136,,
NZL,New Zealand,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,3922,,
NZL,New Zealand,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,4549,P,Provisional value
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,1246,,
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,1602,,
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,2134,,
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2018,2018,NZD,New Zealand Dollar,6,Millions,,,2407,,
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,2709,,
NZL,New Zealand,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2020,2020,NZD,New Zealand Dollar,6,Millions,,,2843,,
NZL,New Zealand,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,622,,
NZL,New Zealand,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,658,,
NZL,New Zealand,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,828,,
NZL,New Zealand,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,758,,
NZL,New Zealand,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,817,,
NZL,New Zealand,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,877,,
NZL,New Zealand,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,960,,
NZL,New Zealand,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,1082,P,Provisional value
NZL,New Zealand,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,1068,,
NZL,New Zealand,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,1372,,
NZL,New Zealand,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,1804,,
NZL,New Zealand,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,2272,P,Provisional value
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,927,,
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,1222,,
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,1618,,
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2018,2018,NZD,New Zealand Dollar,6,Millions,,,1823,,
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,2027,,
NZL,New Zealand,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2020,2020,NZD,New Zealand Dollar,6,Millions,,,2135,,
NZL,New Zealand,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,107,,
NZL,New Zealand,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,120,,
NZL,New Zealand,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,143,,
NZL,New Zealand,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,197,,
NZL,New Zealand,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,33,,
NZL,New Zealand,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,31,,
NZL,New Zealand,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,43,,
NZL,New Zealand,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,49,P,Provisional value
NZL,New Zealand,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,194,,
NZL,New Zealand,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,243,,
NZL,New Zealand,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,276,,
NZL,New Zealand,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,412,P,Provisional value
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,144,,
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,168,,
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,236,,
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2018,2018,NZD,New Zealand Dollar,6,Millions,,,261,,
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,344,,
NZL,New Zealand,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2020,2020,NZD,New Zealand Dollar,6,Millions,,,333,,
NZL,New Zealand,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,24,,
NZL,New Zealand,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,44,,
NZL,New Zealand,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,41,,
NZL,New Zealand,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,42,,
NZL,New Zealand,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,27,,
NZL,New Zealand,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,31,,
NZL,New Zealand,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,,C,Non-publishable and confidential value
NZL,New Zealand,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,26,P,Provisional value
NZL,New Zealand,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,1068,,
NZL,New Zealand,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,1163,,
NZL,New Zealand,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,1422,,
NZL,New Zealand,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,1416,P,Provisional value
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,139,,
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,176,,
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,254,,
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2018,2018,NZD,New Zealand Dollar,6,Millions,,,281,,
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,295,,
NZL,New Zealand,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2020,2020,NZD,New Zealand Dollar,6,Millions,,,332,,
NZL,New Zealand,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,460,,
NZL,New Zealand,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,454,,
NZL,New Zealand,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,592,,
NZL,New Zealand,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,455,,
NZL,New Zealand,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,469,,
NZL,New Zealand,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,533,,
NZL,New Zealand,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2017,2017,NZD,New Zealand Dollar,6,Millions,,,576,,
NZL,New Zealand,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2019,2019,NZD,New Zealand Dollar,6,Millions,,,666,P,Provisional value
NZL,New Zealand,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,271,,
NZL,New Zealand,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2015,2015,NZD,New Zealand Dollar,6,Millions,,,260,,
