date,US_Expense,US_Business,US_Cost,US_Tax,US_Investment,US_Credit,US_Technology,US_Economy,US_Innovation,US_Income,US_Salary,US_Manufacturing,US_Loan,US_Investor,US_Business_loan,US_Investment_fund,US_Investment_banking,US_Tax_credit,US_Research_&_Experimentation_Tax_Credit,US_Stock,US_Small_Business_Innovation_Research,US_Income_statement,US_Budget,US_Education,US_Medicine,US_Scholarship,US_Collaboration,US_Data,US_Health,US_Disease,US_Job,US_Career,US_Laboratory,US_Wage,US_Tax_deduction,US_Tax_report,US_Research_and_Development_Tax_Credit,US_Tax_incentive,US_Innovation_management,US_Entrepreneurship,US_Patent,US_Trademark,US_Patent_application,US_Law,US_Patent_office,US_Invention,US_Law_firm,US_Trademark_attorney,US_Patent_infringement,US_Capitalization,US_Energy,US_Business_model,US_Subsidy,US_Sustainability,US_Semiconductor,US_Investment_management,US_Employment,CN_Expense,CN_Business,CN_Cost,CN_Tax,CN_Investment,CN_Credit,CN_Technology,CN_Economy,CN_Innovation,CN_Income,CN_Salary,CN_Manufacturing,CN_Loan,CN_Investor,CN_Business_loan,CN_Investment_fund,CN_Investment_banking,CN_Tax_credit,CN_Stock,CN_Small_Business_Innovation_Research,CN_Income_statement,CN_Budget,CN_Education,CN_Medicine,CN_Scholarship,CN_Collaboration,CN_Data,CN_Health,CN_Disease,CN_Job,CN_Career,CN_Laboratory,CN_Wage,CN_Tax_deduction,CN_Tax_report,CN_Tax_incentive,CN_Innovation_management,CN_Entrepreneurship,CN_Patent,CN_Trademark,CN_Patent_application,CN_Law,CN_Patent_office,CN_Invention,CN_Law_firm,CN_Patent_infringement,CN_Capitalization,CN_Energy,CN_Business_model,CN_Subsidy,CN_Sustainability,CN_Semiconductor,CN_Investment_management,CN_Employment,JP_Expense,JP_Business,JP_Cost,JP_Tax,JP_Investment,JP_Credit,JP_Technology,JP_Economy,JP_Innovation,JP_Income,JP_Salary,JP_Manufacturing,JP_Loan,JP_Investor,JP_Business_loan,JP_Investment_fund,JP_Investment_banking,JP_Tax_credit,JP_Stock,JP_Small_Business_Innovation_Research,JP_Income_statement,JP_Budget,JP_Education,JP_Medicine,JP_Scholarship,JP_Collaboration,JP_Data,JP_Health,JP_Disease,JP_Job,JP_Career,JP_Laboratory,JP_Wage,JP_Tax_deduction,JP_Tax_report,JP_Tax_incentive,JP_Innovation_management,JP_Entrepreneurship,JP_Patent,JP_Trademark,JP_Patent_application,JP_Law,JP_Patent_office,JP_Invention,JP_Law_firm,JP_Trademark_attorney,JP_Patent_infringement,JP_Capitalization,JP_Energy,JP_Business_model,JP_Subsidy,JP_Sustainability,JP_Semiconductor,JP_Investment_management,JP_Employment,DE_Expense,DE_Business,DE_Cost,DE_Tax,DE_Investment,DE_Credit,DE_Technology,DE_Economy,DE_Innovation,DE_Income,DE_Salary,DE_Manufacturing,DE_Loan,DE_Investor,DE_Business_loan,DE_Investment_fund,DE_Investment_banking,DE_Tax_credit,DE_Research_&_Experimentation_Tax_Credit,DE_Stock,DE_Small_Business_Innovation_Research,DE_Income_statement,DE_Budget,DE_Medicine,DE_Scholarship,DE_Collaboration,DE_Data,DE_Health,DE_Disease,DE_Job,DE_Career,DE_Laboratory,DE_Wage,DE_Tax_deduction,DE_Tax_report,DE_Research_and_Development_Tax_Credit,DE_Tax_incentive,DE_Innovation_management,DE_Entrepreneurship,DE_Patent,DE_Trademark,DE_Patent_application,DE_Law,DE_Patent_office,DE_Invention,DE_Law_firm,DE_Trademark_attorney,DE_Patent_infringement,DE_Capitalization,DE_Energy,DE_Business_model,DE_Subsidy,DE_Sustainability,DE_Semiconductor,DE_Investment_management,DE_Employment,KR_Expense,KR_Business,KR_Cost,KR_Tax,KR_Investment,KR_Credit,KR_Technology,KR_Economy,KR_Innovation,KR_Income,KR_Salary,KR_Manufacturing,KR_Loan,KR_Investor,KR_Business_loan,KR_Investment_fund,KR_Investment_banking,KR_Tax_credit,KR_Research_&_Experimentation_Tax_Credit,KR_Stock,KR_Small_Business_Innovation_Research,KR_Income_statement,KR_Budget,KR_Education,KR_Medicine,KR_Scholarship,KR_Collaboration,KR_Data,KR_Health,KR_Disease,KR_Job,KR_Career,KR_Laboratory,KR_Wage,KR_Tax_deduction,KR_Tax_report,KR_Research_and_Development_Tax_Credit,KR_Tax_incentive,KR_Innovation_management,KR_Entrepreneurship,KR_Patent,KR_Trademark,KR_Patent_application,KR_Law,KR_Patent_office,KR_Invention,KR_Law_firm,KR_Trademark_attorney,KR_Patent_infringement,KR_Capitalization,KR_Energy,KR_Business_model,KR_Subsidy,KR_Sustainability,KR_Semiconductor,KR_Investment_management,KR_Employment,CA_Expense,CA_Business,CA_Cost,CA_Tax,CA_Investment,CA_Credit,CA_Technology,CA_Economy,CA_Innovation,CA_Income,CA_Salary,CA_Manufacturing,CA_Loan,CA_Investor,CA_Business_loan,CA_Investment_fund,CA_Investment_banking,CA_Tax_credit,CA_Research_&_Experimentation_Tax_Credit,CA_Stock,CA_Small_Business_Innovation_Research,CA_Income_statement,CA_Budget,CA_Education,CA_Medicine,CA_Scholarship,CA_Collaboration,CA_Data,CA_Health,CA_Disease,CA_Job,CA_Career,CA_Laboratory,CA_Wage,CA_Tax_deduction,CA_Tax_report,CA_Research_and_Development_Tax_Credit,CA_Tax_incentive,CA_Innovation_management,CA_Entrepreneurship,CA_Patent,CA_Trademark,CA_Patent_application,CA_Law,CA_Patent_office,CA_Invention,CA_Law_firm,CA_Trademark_attorney,CA_Patent_infringement,CA_Capitalization,CA_Energy,CA_Business_model,CA_Subsidy,CA_Sustainability,CA_Semiconductor,CA_Investment_management,CA_Employment,CH_Expense,CH_Business,CH_Cost,CH_Tax,CH_Investment,CH_Credit,CH_Technology,CH_Economy,CH_Innovation,CH_Income,CH_Salary,CH_Manufacturing,CH_Loan,CH_Investor,CH_Business_loan,CH_Investment_fund,CH_Investment_banking,CH_Tax_credit,CH_Stock,CH_Income_statement,CH_Budget,CH_Education,CH_Medicine,CH_Scholarship,CH_Collaboration,CH_Data,CH_Health,CH_Disease,CH_Job,CH_Career,CH_Laboratory,CH_Wage,CH_Tax_deduction,CH_Tax_report,CH_Innovation_management,CH_Entrepreneurship,CH_Patent,CH_Trademark,CH_Patent_application,CH_Law,CH_Patent_office,CH_Invention,CH_Law_firm,CH_Trademark_attorney,CH_Patent_infringement,CH_Capitalization,CH_Energy,CH_Business_model,CH_Subsidy,CH_Sustainability,CH_Semiconductor,CH_Investment_management,CH_Employment,GB_Expense,GB_Business,GB_Cost,GB_Tax,GB_Investment,GB_Credit,GB_Technology,GB_Economy,GB_Innovation,GB_Income,GB_Salary,GB_Manufacturing,GB_Loan,GB_Investor,GB_Business_loan,GB_Investment_fund,GB_Investment_banking,GB_Tax_credit,GB_Research_&_Experimentation_Tax_Credit,GB_Stock,GB_Small_Business_Innovation_Research,GB_Income_statement,GB_Budget,GB_Education,GB_Medicine,GB_Scholarship,GB_Collaboration,GB_Data,GB_Health,GB_Disease,GB_Job,GB_Career,GB_Laboratory,GB_Wage,GB_Tax_deduction,GB_Tax_report,GB_Research_and_Development_Tax_Credit,GB_Tax_incentive,GB_Innovation_management,GB_Entrepreneurship,GB_Patent,GB_Trademark,GB_Patent_application,GB_Patent_office,GB_Trademark_attorney,GB_Patent_infringement,GB_Capitalization,GB_Energy,GB_Business_model,GB_Subsidy,GB_Sustainability,GB_Investment_management,GB_Employment
2019-12-01,43,0,73,38,55,75,24,38,65,49,63,35,25,56,43,29,31,7,24,28,13,43,53,26,63,42,56,58,0,70,74,68,76,32,36,4,18,7,30,62,32,39,22,54,4,56,47,44,17,56,51,51,49,58,9,18,5,25,1,59,75,26,47,17,74,34,67,57,58,28,35,9,41,53,30,23,0,27,71,79,69,63,69,70,61,59,52,73,42,13,0,17,18,0,20,56,64,25,79,13,27,42,56,9,54,47,36,53,35,0,45,49,0,60,59,49,67,4,31,10,16,72,63,55,42,4,44,11,29,7,2,43,65,39,33,50,83,71,41,69,67,60,53,32,0,18,0,5,56,16,33,9,27,8,48,56,1,9,32,39,38,27,29,18,12,23,53,0,60,70,61,56,20,0,14,49,61,0,2,62,0,56,24,10,0,9,2,60,43,0,26,74,59,63,63,40,68,29,46,49,58,0,3,0,52,48,99,13,31,5,0,27,0,6,65,41,0,17,53,13,17,7,59,0,0,0,44,23,14,26,18,14,94,23,17,16,0,0,12,18,0,24,1,18,35,38,30,48,50,52,49,44,49,45,24,48,17,8,0,1,1,25,20,28,8,69,3,20,25,0,2,11,34,23,25,31,20,10,30,32,0,72,31,49,73,24,43,41,47,62,29,24,60,23,30,42,18,9,22,6,44,36,32,51,33,52,60,57,70,73,53,48,26,33,10,3,8,13,62,27,49,12,60,3,40,53,5,8,51,49,42,11,49,8,36,29,0,0,61,43,65,68,29,47,25,66,63,44,58,64,9,51,31,0,14,61,0,58,32,42,68,36,58,72,31,62,43,51,57,54,21,69,48,94,2,65,5,37,52,0,0,43,38,53,83,64,15,17,62,28,0,62,64,58,43,28,45,49,55,60,28,39,53,35,40,40,29,0,23,12,59,28,25,55,40,49,49,0,68,63,52,40,32,51,29,36,5,16,59,33,35,13,0,0,10,49,32,53,30,0,17,11
2020-01-01,65,0,84,68,72,76,27,44,71,71,75,43,31,71,53,34,37,14,23,35,16,61,57,33,66,59,63,73,0,77,92,86,75,42,67,15,16,8,38,84,38,52,29,57,5,61,60,41,20,55,60,59,55,67,11,23,8,24,0,52,67,25,41,14,66,28,62,54,44,22,42,0,55,53,0,27,0,23,44,70,80,67,54,51,70,83,47,68,57,11,0,23,28,0,23,47,36,0,61,18,23,29,25,17,50,28,39,49,29,0,47,57,0,71,64,55,74,5,34,9,18,70,65,70,42,5,53,12,30,8,2,48,66,48,35,69,69,74,43,80,73,64,55,35,0,35,2,7,67,17,33,8,28,7,47,58,0,14,25,44,39,29,32,20,9,28,66,0,75,80,67,71,26,0,17,60,76,0,2,92,0,67,29,15,0,12,0,91,46,0,33,67,64,85,83,49,92,38,65,59,87,0,0,0,67,56,85,16,38,7,0,31,3,4,63,51,0,20,66,15,18,9,53,0,0,0,47,19,13,19,18,14,99,22,13,14,0,0,9,55,0,30,1,18,30,31,28,25,47,50,43,43,33,36,19,48,12,10,0,0,1,17,20,28,9,70,5,16,25,0,2,9,25,18,29,23,20,10,31,45,0,82,42,72,77,31,49,58,61,78,34,27,75,26,38,52,22,2,29,2,68,43,45,63,49,62,71,71,92,97,70,65,30,50,21,3,17,14,79,33,59,7,59,5,46,70,9,22,53,62,61,15,88,9,48,42,0,0,70,57,70,81,31,54,32,76,79,51,61,81,12,59,34,0,19,82,0,75,41,51,51,39,73,81,24,74,48,68,63,49,21,67,54,89,5,71,12,39,54,3,0,39,44,79,92,67,23,22,72,39,0,83,93,74,48,31,47,66,74,72,34,52,71,44,60,40,33,0,30,2,89,33,31,65,50,73,57,0,86,89,73,52,46,99,91,44,5,20,79,32,56,16,0,0,15,63,41,57,28,0,21,11
2020-02-01,68,0,80,88,67,75,27,57,79,80,73,45,28,84,48,33,34,16,42,42,17,80,56,32,63,59,72,76,0,86,86,79,84,58,83,20,14,9,37,80,37,48,28,51,4,70,55,47,21,72,61,67,60,71,12,23,7,23,0,46,50,25,35,12,82,16,49,52,50,26,70,0,59,25,0,28,78,48,60,72,88,75,55,51,97,100,53,56,100,15,0,35,0,0,22,50,25,0,62,19,18,18,0,9,37,37,32,46,40,0,53,53,0,60,68,54,68,4,32,7,17,70,69,73,42,7,53,11,40,9,1,49,60,61,36,48,75,72,41,74,69,63,55,33,0,77,0,5,59,16,34,5,38,9,45,55,2,9,26,38,33,34,31,15,11,28,69,0,68,82,65,65,24,0,16,59,75,0,2,86,0,67,31,11,0,15,0,84,43,0,30,68,65,86,73,42,86,40,58,52,59,0,1,0,60,50,77,18,32,7,0,30,5,6,62,44,0,17,57,15,18,8,61,0,0,0,53,18,14,24,18,13,87,31,13,18,0,0,10,29,0,39,0,11,34,34,34,39,51,51,45,54,34,41,23,43,18,13,0,1,1,18,21,28,11,80,2,17,23,0,2,11,27,21,30,25,22,13,34,58,0,77,67,72,80,31,57,61,82,87,38,30,86,25,45,52,38,3,34,0,70,47,44,63,51,70,75,68,91,99,77,75,51,70,46,6,17,18,84,32,66,16,65,3,46,70,9,11,74,69,81,16,74,10,49,42,0,0,64,66,70,73,30,52,33,74,68,49,49,76,10,62,28,0,26,70,0,68,40,54,55,38,72,80,25,75,55,61,89,54,16,75,52,69,2,72,9,34,55,0,8,37,43,82,83,71,13,26,75,35,0,71,82,77,47,32,55,69,66,82,36,51,89,44,55,42,30,4,37,7,83,38,31,64,49,65,58,0,86,86,70,55,59,88,26,52,6,19,69,30,52,11,0,0,16,68,37,67,29,0,21,10
2020-03-01,56,0,60,70,72,68,23,68,64,64,51,48,35,72,100,46,30,9,53,81,15,57,51,32,66,38,81,69,0,91,72,66,77,82,55,16,15,6,28,64,40,45,28,46,4,55,49,41,17,66,53,57,53,53,10,19,6,21,1,55,58,30,39,17,89,29,64,53,64,35,81,0,70,77,0,43,25,29,73,79,96,57,61,64,99,83,46,52,58,23,0,20,0,0,21,62,52,95,69,0,25,37,58,11,49,85,46,52,38,0,85,44,0,58,56,54,61,4,40,8,56,67,70,73,50,9,54,11,29,11,1,44,56,49,32,51,82,70,40,65,72,63,59,32,0,52,0,5,58,16,32,4,47,7,43,58,2,9,26,32,29,50,26,15,10,31,59,0,56,66,79,79,24,0,17,49,61,0,2,72,0,100,27,8,0,22,0,66,38,0,24,68,62,98,94,35,68,56,53,55,67,0,3,0,56,44,83,12,33,6,0,28,4,6,54,41,0,17,48,12,16,8,52,0,0,0,66,19,14,30,17,14,83,38,18,19,0,0,10,19,0,54,0,13,32,33,32,20,55,51,46,47,38,39,28,38,14,11,0,0,0,24,20,25,10,80,3,19,23,0,3,11,32,23,29,28,21,11,42,56,0,61,70,91,80,27,77,48,85,60,43,34,98,35,62,47,43,0,68,0,67,41,46,62,39,78,69,100,97,78,56,65,87,69,59,3,18,18,59,56,58,10,53,3,37,63,8,8,66,54,65,47,46,9,65,49,0,0,59,66,83,95,32,82,36,74,63,55,56,71,4,76,23,0,44,79,0,62,50,46,53,46,100,100,21,63,64,100,77,70,18,58,72,76,1,81,7,42,50,4,0,33,41,65,73,59,18,23,61,25,0,48,71,66,40,28,58,50,60,54,34,51,59,88,51,28,41,2,47,7,68,62,35,68,33,69,51,0,95,70,66,59,100,71,28,49,5,17,84,29,41,12,0,0,12,59,33,58,35,0,15,7
2020-04-01,57,0,59,62,75,62,25,96,67,70,58,45,44,77,96,33,34,8,52,69,18,70,55,31,55,37,83,86,0,77,62,56,80,77,40,16,20,6,32,66,46,46,28,42,4,57,44,43,19,85,65,65,66,62,13,18,5,38,1,62,89,35,42,20,90,38,80,68,75,40,63,0,55,93,53,36,19,47,70,97,87,61,65,78,100,73,51,63,69,27,0,35,0,0,24,65,60,45,75,46,24,46,95,29,59,53,100,61,42,0,85,46,0,48,63,45,53,4,42,7,60,80,76,67,43,7,44,14,22,9,2,41,60,100,33,89,81,66,42,68,73,51,58,26,0,31,1,3,60,15,24,8,49,6,51,47,1,6,31,33,36,94,28,13,7,34,63,0,62,66,70,69,26,0,20,55,56,0,2,91,0,77,31,7,0,21,0,68,43,0,27,74,66,100,71,37,65,59,49,48,69,0,3,0,67,43,96,13,37,6,0,28,4,5,48,46,0,19,52,14,21,8,62,0,0,0,60,20,15,35,18,16,90,39,17,22,0,0,13,13,0,49,0,24,35,40,38,19,59,60,53,51,33,51,31,40,17,9,0,0,0,28,20,27,10,84,3,28,21,0,2,16,42,29,32,31,25,13,56,53,0,55,56,75,69,25,76,43,83,59,38,29,91,100,41,42,31,3,51,0,64,37,38,52,43,61,69,73,76,57,42,60,98,57,46,0,9,12,58,38,57,11,50,4,43,50,8,9,68,60,61,100,57,10,63,37,0,0,61,46,74,94,32,65,36,79,58,58,59,88,3,68,29,0,41,86,0,62,39,43,56,100,86,78,26,60,64,72,56,41,19,72,59,100,3,73,5,41,59,0,7,39,41,68,66,62,17,19,56,27,0,43,61,69,37,25,55,51,53,57,30,43,58,65,50,22,47,3,41,9,64,30,28,55,34,70,54,0,68,50,46,58,78,74,45,49,4,14,62,29,46,11,0,0,9,69,30,61,30,0,15,6
2020-05-01,46,0,70,42,63,61,22,55,59,50,53,40,34,72,51,29,34,5,31,57,17,48,53,28,50,35,69,71,0,78,71,59,65,71,30,8,19,5,37,59,44,48,26,47,4,60,43,48,17,62,55,54,54,57,11,18,4,45,0,63,73,33,38,18,91,41,86,63,69,33,70,0,56,57,0,28,0,46,69,87,64,37,76,71,95,60,51,61,60,20,0,49,0,0,18,58,54,55,97,0,30,29,25,19,62,70,73,76,54,0,100,46,0,56,72,47,61,4,37,7,61,68,76,63,47,3,47,12,20,9,1,45,56,59,29,73,86,61,48,74,68,53,51,22,0,15,2,9,76,14,29,11,63,8,66,50,0,11,30,51,44,97,31,17,9,27,65,0,68,76,66,68,24,0,19,57,58,0,2,79,0,63,27,13,6,21,0,75,43,0,29,66,68,85,67,31,69,43,53,53,100,0,3,0,68,39,92,14,37,6,0,28,3,9,62,49,0,18,53,15,23,8,59,0,0,0,50,16,14,31,17,15,89,37,12,20,0,0,13,25,0,50,0,15,34,39,35,23,57,64,51,58,33,54,27,36,16,7,0,0,0,27,20,27,9,80,3,31,20,0,3,15,47,32,27,33,21,9,54,53,0,64,54,72,65,25,61,59,73,61,33,29,88,56,37,49,30,0,51,4,50,33,39,51,43,62,67,70,81,64,53,55,82,57,50,0,14,14,63,33,51,14,57,4,46,54,6,0,60,61,55,55,57,10,55,34,0,0,67,47,73,76,28,51,34,78,60,54,50,70,0,55,28,0,36,68,0,60,36,46,49,74,68,80,27,62,54,63,61,43,10,59,52,76,2,71,12,43,55,0,0,41,41,61,72,61,16,20,69,25,0,51,57,73,38,27,54,62,100,50,35,61,61,100,47,24,32,3,55,4,62,26,31,51,39,73,53,0,84,63,50,54,61,69,37,46,5,16,69,28,57,16,0,0,18,67,34,61,30,0,15,7
2020-06-01,45,0,68,43,69,65,22,36,55,50,59,39,36,69,62,28,35,5,13,68,18,47,60,28,54,35,64,71,0,71,73,64,62,74,33,10,79,6,34,60,32,53,28,56,3,31,58,47,18,38,41,56,47,54,11,19,4,32,0,60,73,35,41,18,95,41,79,60,72,30,100,0,51,100,0,34,0,39,78,97,78,48,78,86,95,63,44,55,55,20,0,15,42,0,29,73,63,65,82,0,24,36,28,16,58,73,70,62,48,0,56,52,0,71,70,57,59,5,32,8,65,72,74,64,47,10,61,14,27,13,4,51,61,49,32,69,68,70,49,74,58,63,62,25,0,13,3,3,75,19,33,11,68,7,61,74,1,16,22,51,50,100,35,20,9,26,65,0,73,78,62,67,25,0,19,54,44,0,2,92,0,59,28,15,0,22,1,79,44,0,33,70,67,77,63,33,82,42,58,52,35,0,0,0,61,41,89,15,34,6,0,31,2,5,59,44,0,17,61,14,20,7,66,0,0,0,52,16,17,34,19,15,84,41,13,18,0,0,13,17,0,63,0,17,37,45,36,32,53,69,48,50,30,43,30,41,15,8,0,1,1,29,24,30,10,79,3,29,23,0,4,9,48,36,28,39,25,10,100,40,0,70,41,68,67,27,46,70,54,59,36,29,81,52,36,46,20,0,51,3,55,40,34,49,41,64,74,72,73,75,54,59,79,42,23,0,10,12,59,28,55,20,60,3,28,72,11,4,47,49,66,37,53,9,49,38,0,0,71,54,78,81,30,48,37,72,63,53,46,71,5,61,18,0,47,81,0,68,40,54,56,61,66,72,27,63,56,70,66,34,12,70,53,74,4,78,9,38,60,0,7,35,40,68,81,66,22,25,73,25,0,55,59,67,38,27,46,53,56,59,35,51,56,53,48,26,27,5,62,0,52,26,29,59,46,64,55,0,68,68,55,44,54,58,30,59,5,10,74,24,59,12,0,0,17,54,30,60,25,0,16,7
2020-07-01,48,0,77,58,70,70,22,32,55,64,66,42,40,87,83,35,41,7,32,62,15,50,55,30,60,32,66,73,0,74,78,65,63,76,47,15,100,7,26,28,34,57,28,58,4,16,49,58,19,48,37,56,57,56,12,19,3,26,0,49,58,29,35,19,69,34,80,53,69,34,70,16,80,83,40,34,85,29,78,100,75,38,65,90,80,57,39,53,59,11,0,23,0,17,22,80,47,34,71,0,20,29,0,12,56,70,59,64,50,0,98,50,0,64,51,56,55,5,34,9,66,64,65,59,44,8,53,13,24,12,2,53,59,50,31,42,69,70,59,70,64,59,59,28,0,10,2,4,68,18,39,10,60,6,71,62,1,13,32,55,47,81,36,20,8,24,62,0,70,81,61,65,25,0,18,52,39,0,2,85,0,62,29,12,9,22,3,71,43,0,32,64,70,72,62,27,79,42,59,38,69,0,0,0,47,37,86,15,33,7,0,29,2,6,54,42,0,13,51,13,17,8,58,0,0,0,54,18,15,26,16,15,81,31,12,17,0,0,14,16,0,70,0,13,32,39,33,23,35,62,44,45,30,38,24,44,13,8,0,0,1,15,22,29,11,76,4,22,20,0,2,12,38,22,26,27,22,13,73,38,0,70,37,59,70,27,37,67,50,69,35,29,91,44,37,52,19,0,47,4,49,33,33,52,36,60,71,69,70,81,62,60,73,36,15,7,7,13,35,30,58,13,62,4,13,69,15,10,52,45,54,36,43,9,42,32,0,0,67,46,67,72,30,39,27,68,63,51,43,81,0,54,25,0,38,31,0,56,46,57,49,69,63,79,22,64,57,58,47,27,22,32,53,73,3,69,7,27,58,0,0,39,37,45,72,56,16,22,64,27,0,64,66,70,42,25,37,52,61,70,33,54,65,49,46,25,33,6,58,3,49,34,23,56,43,56,57,0,70,76,60,43,74,73,27,54,7,12,30,24,54,16,0,0,15,61,32,60,26,0,17,7
2020-08-01,43,0,71,43,69,67,25,35,55,51,59,40,32,78,69,32,39,5,34,58,18,50,45,32,56,34,77,75,0,64,79,67,76,78,27,6,56,5,35,25,33,45,25,48,4,16,49,50,17,63,39,52,57,58,10,18,3,23,0,52,60,31,35,18,64,35,75,58,68,33,81,0,63,79,24,34,0,43,71,89,77,44,71,80,79,61,43,70,56,16,0,0,31,0,21,69,57,44,69,29,22,31,26,7,45,45,51,59,49,0,98,44,0,59,60,55,55,5,27,8,56,61,69,56,51,2,56,18,17,12,2,57,46,45,30,38,69,70,75,69,65,57,55,25,0,9,1,5,77,16,31,9,47,4,54,55,0,10,26,47,41,60,32,17,9,22,54,0,71,67,55,63,24,0,19,55,48,0,2,73,0,55,28,8,0,22,0,61,40,0,33,61,64,75,56,23,79,49,61,36,51,0,4,0,35,35,78,16,31,6,0,29,4,6,62,41,0,12,52,12,18,8,57,0,0,0,51,17,14,23,15,13,70,25,11,19,0,0,8,12,0,60,0,16,28,38,33,29,43,59,41,38,30,37,23,32,12,6,0,0,0,13,19,24,8,72,4,18,19,0,4,10,31,21,22,27,19,11,48,38,0,71,35,60,63,24,32,72,50,68,35,30,86,37,39,53,14,0,46,10,41,32,38,55,43,59,69,69,74,82,66,58,66,35,13,5,8,15,24,29,51,13,58,4,12,71,13,7,50,40,53,30,40,8,55,37,0,0,70,45,63,66,30,42,30,63,64,48,44,72,7,46,35,0,36,56,0,65,55,62,49,58,64,67,20,64,57,62,57,23,27,26,52,65,3,74,7,33,56,3,22,45,37,43,65,55,14,23,66,25,0,64,70,66,40,26,33,48,65,61,31,49,58,46,45,26,26,3,53,0,51,23,24,55,41,55,51,0,64,70,59,43,60,64,23,51,4,14,17,24,42,16,0,0,12,55,31,55,24,0,17,7
2020-09-01,61,6,71,41,64,61,33,64,83,52,64,46,28,76,56,32,43,5,47,54,15,100,47,36,57,37,87,84,0,72,69,72,93,80,31,7,48,6,40,33,34,43,26,52,3,82,50,50,20,75,77,72,56,74,14,19,3,44,19,62,60,32,38,20,82,33,75,57,83,29,78,0,56,66,0,32,0,56,75,98,70,54,72,85,79,54,34,84,61,26,0,36,0,22,15,68,59,69,67,31,23,29,41,5,62,54,54,54,63,0,63,48,7,69,50,52,59,5,26,9,62,67,70,56,47,5,57,16,22,13,2,48,54,46,29,41,71,72,80,74,36,65,58,27,0,10,4,4,80,17,33,9,50,5,49,61,0,12,24,45,35,74,34,20,13,24,62,2,74,78,62,63,26,0,20,62,45,0,2,78,0,55,32,8,4,22,0,76,42,0,39,75,81,80,64,27,86,57,73,40,28,0,0,0,36,38,60,16,36,6,0,36,8,3,75,46,0,16,66,15,17,10,53,0,0,0,53,19,15,28,19,13,73,28,13,21,0,0,11,11,0,67,0,23,31,44,37,20,50,61,50,42,30,45,28,34,17,5,0,0,0,20,20,23,8,73,3,27,19,0,3,11,46,22,24,35,29,11,49,41,7,72,34,61,69,31,45,57,55,72,37,31,80,41,36,54,15,3,47,7,72,33,46,54,48,83,74,79,69,79,67,76,69,36,14,6,10,12,43,29,47,12,60,4,52,77,13,14,58,53,57,29,55,11,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,59,65,65,38,30,41,52,65,68,33,51,64,45,48,30,32,2,51,6,59,24,29,57,43,76,58,0,63,70,62,54,64,72,24,52,6,12,22,21,41,17,0,0,19,54,36,53,31,0,18,7
2020-10-01,60,30,69,42,64,64,26,54,69,54,66,47,28,78,67,28,35,5,29,48,12,79,46,28,57,31,72,77,0,59,69,68,79,74,33,7,38,6,48,26,33,47,25,50,3,43,49,48,18,48,77,62,52,59,11,17,3,47,87,75,56,32,37,21,88,43,100,64,76,28,79,0,57,57,0,32,0,54,68,92,68,49,61,72,86,54,45,78,61,26,0,30,0,0,21,56,50,62,76,74,27,47,0,8,73,71,70,71,39,0,16,51,44,64,51,58,61,6,30,8,66,70,58,63,46,4,59,12,20,10,3,52,57,42,30,44,92,74,76,73,21,61,66,28,0,16,5,5,75,17,30,10,53,6,57,57,0,12,19,45,34,69,39,19,10,20,60,11,68,73,59,61,23,0,17,54,12,0,2,69,0,53,25,8,0,19,3,72,38,0,28,68,68,86,44,23,76,71,58,25,11,11,2,0,39,41,52,18,36,7,0,32,0,15,65,49,0,17,64,14,16,8,63,0,0,0,50,20,14,31,19,14,65,25,13,21,0,0,14,11,0,58,0,26,34,46,32,16,29,61,46,44,30,40,22,39,16,7,0,1,1,23,20,21,8,83,4,27,19,0,1,7,45,29,23,37,22,11,45,45,38,71,35,60,68,29,51,48,59,74,38,30,79,42,37,47,16,7,41,5,89,32,39,56,40,72,70,82,62,70,61,77,70,44,14,8,12,16,32,30,56,12,57,4,40,65,8,13,50,64,69,26,66,9,42,38,0,20,61,44,68,62,30,48,34,66,63,54,39,77,7,49,35,0,32,31,0,61,65,55,54,69,69,64,23,68,67,63,54,18,6,37,47,49,4,79,4,38,59,3,0,37,42,64,67,71,20,19,75,29,41,57,67,64,36,27,43,51,61,63,33,47,62,45,52,29,20,4,51,9,70,22,31,55,42,73,57,0,53,66,66,53,66,81,25,41,4,12,23,24,41,13,0,0,14,45,37,61,28,0,16,7
